KSHKOD;HELYES;KSHK;USERRATE;CONNECTIVI;LN_USE;LN_CONN;LN_POP;LN_BP_KM;TAXPAY;WAGE_POP;TV_POP;ISDN_CABLE;LIBR;BOOK;CULT;PC_ISK;INTISK;PCUSEISK;SALARY;TELCOM
2599;Bakonynßna;2599;18.8976;149.401;2.93904;5.00663;6.92363;4.76294;44.5866;628.335;22.7362;3.44828;15.9449;4.38889;27.5591;11.811;0.984252;62.0079;1349.84690553746;0.496632658187302
3041;Bakonyoszlop;3041;19.8853;168.067;2.98998;5.12436;6.25958;4.80982;35.7553;486.434;0.573614;08.ápr;18.738;17.551;162.524;108.987;3.82409;162.524;1261.56666666667;1.36366510928016
2206;BakonypÚterd;2206;21.7687;130.313;3.08047;4.86994;5.68358;4.96815;44.898;586.653;21.7687;3.44828;0;0;0;0;0;0;1948.22222222222;0.392576628999382
632;Bakonyp÷l÷ske;632;0;0;0;0;6.04025;5.10552;46.1905;628.51;0;2.5641;18.8095;11.1139;26.1905;0;0;0;1409.24503311258;-0.029243940969336
2990;Bakonysßg;2990;32.9268;134.111;3.49429;4.89867;4.40672;5.07104;40.2439;472.012;13.4146;24;0;0;0;0;0;0;1360.45454545455;0.32026018705243
2522;Bakonysßrkßny;2522;16.6163;109.636;2.81038;4.69717;6.90073;4.62937;46.3243;730.157;12.3867;3.74532;0;0;22.1551;20.141;1.00705;77.5428;1306.63636363636;-0.293562509063449
2392;Bakonyszentivßn;2392;0;0;0;0;5.51343;5.07342;34.2742;391.048;10.0806;20.4082;22.9839;4.42105;56.4516;0;0;0;1360.69072164948;0.688735886071839
2281;Bakonyszentkirßly;2281;22.3881;155.562;3.10853;5.04704;6.84375;4.88605;43.71;622.389;24.307;3.58744;19.1898;6.11111;13.8593;19.1898;1.0661;95.9488;1172.87878787879;0.427203006145611
594;Bakonyszentlßszl¡;594;25.4489;177.774;3.23667;5.18051;7.57507;4.91889;42.3807;587.904;21.96;4.71698;0;0;13.3402;9.74859;0.513084;71.3186;1576.18695652174;0.0838597236796049
2238;Bakonyszombathely;2238;26.3661;142.744;3.27208;4.96105;7.28893;4.75161;48.9071;698.332;13.9344;7.40741;0;0;8.87978;52.5956;0.68306;96.3115;1140.94117647059;0.423645263146216
2641;BakonyszØcs;2641;9.01857;188.971;2.19929;5.24159;5.93225;4.98921;40.0531;470.91;7.95756;0;32.626;2.19512;0;0;0;0;1423.90487804878;0.276315706996089
2412;Bakonytamßsi;2412;9.49796;132.943;2.25108;4.88992;6.60259;4.91346;41.9267;526.544;7.19132;2.7027;7.73406;8.07018;9.49796;0;0;0;1387.19733656174;0.433943492905712
2910;Baks;2910;11.485;139.664;2.44104;4.93924;7.70931;4.99539;33.1987;367.55;0;1.49254;8.07537;28.5556;12.5617;8.07537;0.448632;40.3769;1427.87430167598;-0.038549615431129
397;Baksa;397;23.4069;197.429;3.15303;5.28538;6.70441;5.42173;45.4657;516.004;23.8971;11.236;19.3627;5.13924;12.2549;23.2843;1.22549;142.157;1175.71523178808;0.0103787125117525
1818;BaktakÚk;1818;10.4302;100.925;2.34471;4.61438;6.64249;5.3462;32.8553;385.581;19.4263;11.1801;0;0;0;101.695;1.30378;242.503;1255.86731391586;-0.999668949003034
232;Baktal¡rßnthßza;232;21.3554;152.07;3.0613;5.02434;8.2446;5.56007;35.2771;480.078;18.0194;14.91;8.32677;21.4196;12.6084;48.8574;1.31337;465.196;1107.11891891892;0.408795345887402
1509;BaktØtt÷s;1509;14.0845;171.96;2.64508;5.14726;5.87212;5.41048;42.5352;552.752;12.6761;6.18557;0;0;0;0;0;0;1134.92991913747;-0.397525553174601
2227;Bak¡ca;2227;0;0;0;0;5.81114;5.36719;33.8323;429.102;0;2.1978;0;0;5.98802;0;0;0;1173.5753968254;-0.39358936951706
2252;Balajt;2252;0;0;0;0;6.16752;5.34953;17.1908;176.382;0;10.6667;0;0;0;6.28931;2.09644;16.7715;1360.87639612807;0.371706890328071
1365;Balassagyarmat;1365;42.62;137.458;3.75232;4.92331;9.71872;4.42736;47.7204;875.145;27.4149;20.6736;30.3741;14.0448;8.24011;49.4406;1.14279;265.909;1299.51655629139;-1.39585035214406
2367;Balßstya;2367;19.3704;154.24;2.96375;5.03851;8.16792;4.99593;35.9331;359.605;7.94101;7.00525;11.4861;33.3753;23.823;9.35905;0.283607;52.751;1026.0243902439;0.965687618545914
1152;Balaton;1152;22.5144;147.515;3.11415;4.99393;7.10414;5.07773;35.9901;513.877;28.7592;5.55556;0;0;59.1619;14.7905;0.821693;101.068;1833.90042853542;-0.905448124127002
2530;Balatonakali;2530;35.7654;142.308;3.57698;4.95799;6.54965;4.98675;54.3634;694.926;58.7983;6.0274;14.8784;0;78.6838;0;0;0;1000.76322020521;0.147153171817451
583;Balatonalmßdi;583;35.8001;143.944;3.57795;4.96942;9.10342;4.76311;47.2513;848.368;40.1402;8.60147;10.3383;19.6555;7.34476;6.56577;0.333853;80.0134;1427.82648401826;1.31513256733662
2737;BalatonberÚny;2737;25.6515;167.263;3.2446;5.11957;7.11314;5.18845;38.0293;571.99;34.1205;1.41176;17.5896;22.5926;37.4593;7.32899;0.814332;7.32899;1278.29736842105;1.18936971309113
3385;Balatonboglßr;3385;33.5729;155.164;3.51372;5.04448;8.7421;4.98934;47.8678;635;0;17.009;15.8441;30.0413;13.8955;17.7288;0.798594;101.581;1795.43876589732;0.539353596069796
307;Balatoncsics¡;307;0;0;0;0;5.39816;5.03909;43.8914;497.045;19.9095;3.44828;52.0362;13.1652;22.6244;72.3982;4.52489;217.195;1504.07708779443;0.0461826058171976
1223;Balatonederics;1223;20.3223;174.89;3.01172;5.16416;7.0184;5.31316;43.4199;551.479;19.1585;5.11364;12.265;11.1752;26.8577;15.2193;0.895255;94.0018;1326.57223890557;0.502704936549982
1946;BalatonendrÚd;1946;16.5138;128.402;2.80419;4.85516;7.2563;4.77077;42.6253;531.026;0;6.58683;0;0;0;11.2915;0.705716;49.4001;1132.44329896907;0.351813147610359
2072;Balatonfenyves;2072;23.6243;137.799;3.16228;4.9258;7.65349;5.1009;40.6546;595.521;0;22.dec;25.9013;16.4597;0;8.5389;0.474383;40.3226;1270.10721649485;-0.034997031027818
2946;Balatonf§kajßr;2946;20.9469;121.733;3.04199;4.80183;7.23993;4.53228;41.033;563.2;0;8.37696;13.6298;21.1684;4.30416;20.8034;0.71736;43.759;1245.80132450331;0.119290810541547
711;Balatonf÷ldvßr;711;45.2007;153.844;3.81111;5.03594;7.73718;4.80958;49.171;756.304;19.6335;16.2021;17.0593;17.7084;17.0157;17.452;0.4363;95.986;1464.82963827305;0.095689949180042
2117;BalatonfØred;2117;39.6675;152.13;3.68053;5.02474;9.51731;4.88658;49.3857;769.723;40.7268;15.5015;14.9415;31.0571;2.57485;18.024;0.514971;95.3432;1372.5541958042;0.996285726738341
221;Balatonfûzf§;221;35.2823;153.196;3.56338;5.03172;8.4038;4.73154;46.6846;766.85;17.9884;15.7347;9.76703;23.2317;17.0251;43.0108;1.12007;209.453;1538.1091393079;1.38866271786884
1700;Balatongy÷r÷k;1700;21.2823;136.619;3.05787;4.9172;7.02376;5.28958;42.1193;679.736;32.5022;11.6317;11.4871;40.9922;48.0855;0;0;0;1558.59436913452;0.930437423108025
363;Balatonhenye;363;0;0;0;0;4.93447;5.08988;25.8993;247.396;0;0;0;0;71.9424;0;0;0;1642.61852207294;1.40958623532252
514;Balatonkenese;514;28.3574;148.542;3.34489;5.00087;8.1898;4.61016;43.091;722.542;20.8935;8.02792;14.5394;64.7519;24.1398;7.49168;0.277469;35.2386;1613.83298097252;-0.44927171899016
737;Balatonkeresztÿr;737;18.2563;154.875;2.90451;5.04262;7.44366;5.13803;45.1141;594.072;0;12.6456;20.1287;13.1744;0;15.7987;0.585138;50.907;955.222222222222;1.10468093594947
3386;Balatonlelle;3386;36.2669;162.049;3.59091;5.0879;8.55063;4.96011;48.6267;586.607;10.8317;13.8584;19.4971;18.5585;11.7988;5.22244;0.193424;39.8453;1676.78106889891;-0.200410502948998
2646;Balatonmagyar¡d;2646;05.dec;140.621;2.52573;4.94607;6.2691;5.3045;41.2879;582.96;21.2121;12.7389;0;0;22.7273;3.78788;1.89394;24.6212;1316.82101167315;0.241426787136739
1456;BalatonmßriafØrd§;1456;41.9973;149.57;3.7376;5.00776;6.59441;5.13527;41.0397;574.447;0;7.01107;0;0;0;0;0;0;1206.34725536993;-0.210854803171399
1191;Balaton§sz÷d;1191;16.9675;168.489;2.8313;5.12687;6.31716;4.90238;40.0722;532.89;0;29.0323;0;0;0;0;0;0;1411.94036697248;0.749381191484485
3384;Balatonrendes;3384;15.0943;107.208;2.71432;4.67477;5.0689;5.09123;42.1384;720.566;41.5094;6.06061;0;0;12.5786;0;0;0;1399.73666666667;0.364170061184143
1660;Balatonszabadi;1660;21.0683;138.107;3.04777;4.92803;8.01102;4.6704;44.2269;614.731;13.6032;7.85414;0;0;9.28998;8.29463;0.331785;42.4685;1329.82432432432;2.04235468580547
2490;Balatonszßrsz¡;2490;34.283;200.787;3.53465;5.30225;7.66903;4.8768;47.1742;672.033;20.5511;9.36864;12.9379;18.0903;51.3779;13.078;0.467071;59.7851;1710;0.0619464905569417
2282;Balatonszemes;2282;37.5334;149.313;3.62523;5.00604;7.5353;4.91449;41.1639;586.36;0;9.03686;0;0;46.4495;36.8393;1.06781;72.0769;1389.94673668417;0.749074501570513
2132;Balatonszentgy÷rgy;2132;26.4095;140.933;3.27372;4.94828;7.42952;5.17756;41.6024;590.729;25.3412;5.81655;17.9228;16.5629;16.6172;17.8042;0.593472;116.914;1424.57722772277;0.14766584446207
1715;Balatonszepezd;1715;23.516;143.767;3.15768;4.96819;6.08222;5.03734;46.1187;609.447;114.84;10.0279;9.58904;3.16667;36.5297;0;0;0;1424.45265888457;0.116859081035358
2850;Balatonsz§l§s;2850;24.2525;140.452;3.18852;4.94487;6.40026;4.91559;49.3355;645.558;16.2791;5.84795;12.6246;0;13.289;0;0;0;1419.94008559201;2.25442523175601
1556;Balatonudvari;1556;25.8486;141.323;3.25226;4.95105;5.94803;4.95955;53.0026;910.708;78.329;8.87097;9.39948;9.72222;23.4987;0;0;0;1321.47524752475;0.479840562316997
1647;Balatonÿjlak;1647;05.dec;145.121;2.52573;4.97757;6.2691;5.17355;37.1212;474.191;0;4.87805;7.19697;5.36842;13.2576;0;0;0;1308.50505050505;3.24783465195616
355;Balatonvilßgos;355;30.1724;137.719;3.40693;4.92522;7.2385;4.54976;48.4195;810.217;0;7.89022;6.96839;2.45361;58.1897;15.8046;0.718391;53.8793;1718.2315270936;-0.391738742221527
3110;Balinka;3110;9.37808;96.5368;2.23838;4.56992;6.92067;4.53582;40.4738;612.105;24.5805;4.58015;8.39092;16.1176;20.7305;0;0;0;1277.41326530612;0.642961289636214
2695;Balkßny;2695;23.554;148.282;3.15929;4.99911;8.81106;5.51117;31.7829;368.007;1.01371;9.07534;18.1276;17.1974;4.17412;12.2242;0.447227;97.7937;1673.32640949555;0.820583778968176
1340;Ball¡sz÷g;1340;13.945;102.02;2.63512;4.62517;8.09255;4.54276;45.1376;678.433;0;6.32911;2.47706;19.0247;4.58716;0;0;0;1512.34634146341;-1.01129627459896
291;Balmazÿjvßros;291;25.4605;137.976;3.23713;4.92708;9.81438;5.35649;40.0492;497.713;8.05685;7.32792;8.41213;32.6933;3.99016;9.56546;0.437278;88.2208;1157.87429643527;-0.182377383656173
510;Balogunyom;510;14.3969;136.465;2.66701;4.91607;7.15851;5.47592;52.9183;905.361;0;9.61538;0;0;0;0;0;0;1503.0325203252;-0.400092614008189
2593;Balotaszßllßs;2593;14.259;146.009;2.65739;4.98367;7.3815;5.07848;36.7995;449.031;12.8269;4.44444;14.259;18.4367;11.8306;11.208;0.622665;39.2279;1242.75446976935;0.484379232597762
1596;Balsa;1596;10.3851;134.966;2.34037;4.90503;6.75344;5.47743;30.8051;368.49;7.00117;3.26087;11.2019;6.52083;35.0058;0;0;0;1710.86617647059;-0.414710191788387
2445;Bßlvßnyos;2445;10.6419;96.9841;2.3648;4.57455;6.38351;4.8532;39.8649;381.627;0;4.05405;0;0;52.3649;0;0;0;1220.20981387479;-0.838428756763116
3142;Bana;3142;23.0159;154.502;3.13618;5.04021;7.47534;4.62811;51.3039;783.732;0;7.46667;4.08163;72.7222;6.23583;9.07029;0.566893;0;1196.19696969697;-0.346908838614609
1417;Bßnd;1417;24.2291;168.818;3.18755;5.12882;6.52356;4.90853;50.8076;853.54;19.5301;5.55556;26.5786;3.52486;32.3054;0;0;0;957.300847457627;0.668063305981224
760;Bßnfa;760;0;0;0;0;5.3845;5.47076;28.8991;228.752;0;9.52381;0;0;142.202;0;0;0;1527.62762430939;1.06240502286497
2515;Bßnhorvßti;2515;14.8243;135.453;2.69627;4.90862;7.35564;5.20763;37.5719;585.808;28.8818;7.90274;0;0;0;12.7796;0.638978;148.243;1679.9450867052;-1.34783087231234
2434;Bßnk;2434;28.7554;149.562;3.35882;5.00771;6.54965;4.16418;48.2117;717.332;17.7396;2.78746;0;0;0;0;0;0;791.555555555556;0.176304610679703
843;Bßnokszentgy÷rgy;843;16.2356;127.894;2.78721;4.8512;6.54535;5.48621;máj.37;489.8;25.7184;6.52174;46.9828;15.7095;8.62069;40.2299;1.43678;130.747;1559.16666666667;0.903367850898777
2195;BßnrÚve;2195;12.1763;118.322;2.4995;4.77341;7.26473;5.09086;37.9986;585.451;23.373;4.63576;0;0;11.8964;16.0952;0.69979;109.167;1487.87833827893;0.194588867677449
2437;Bßr;2437;24.6575;165.889;3.20508;5.11132;6.3699;5.23761;38.1849;497.021;24.8288;13.3333;0;0;15.411;0;0;0;1306.13409961686;-0.144015605572457
2648;Barabßs;2648;16.7076;159.669;2.81586;5.0731;6.70196;5.71102;38.4521;414.783;42.7518;4.25532;0;0;0;0;0;0;1540.7182320442;0.274052822884076
704;Baracs;704;27.0868;118.985;3.29905;4.77899;8.19368;4.48424;47.9547;835.112;17.8828;4.59459;56.827;8.00584;5.80431;5.52792;0.276396;66.6114;1301.61434977578;0.186066482105423
858;Baracska;858;26.0455;115.007;3.25984;4.74499;7.91059;3.66842;44.0572;665.164;11.6288;9.26194;1.68745;17.087;31.5481;15.774;0.366838;57.2267;1078.69968051118;0.813355222607036
2669;Bßrßnd;2669;20.1613;148.111;3.00376;4.99796;7.95578;5.30861;35.7293;463.358;8.76578;6.4632;10.6942;24.5705;4.90884;5.96073;0.350631;55.0491;1741.46109510086;0.389482946932233
2046;BaranyahÝdvÚg;2046;0;0;0;0;5.4161;5.50199;39.5556;395.107;0;0;0;0;22.2222;0;0;0;1509.77268942548;-0.495021989844709
2474;Baranyajen§;2474;0;0;0;0;6.2106;5.3102;25.502;256.426;0;8.79121;0;0;16.0643;18.0723;2.00803;58.2329;1296.85672227674;-1.45624385814001
548;Baranyaszentgy÷rgy;548;0;0;0;0;5.10595;5.32428;32.7273;247.521;169.697;8;0;0;0;0;0;0;998.865168539326;-0.954143647077235
619;Barbacs;619;21.2987;145.299;3.05865;4.97879;6.64639;5.03305;45.1948;575.792;20.7792;6.45161;0;0;3.8961;2.5974;1.2987;24.6753;1005.51181102362;-0.123374705067435
3279;Barcs;3279;37.0557;173.475;3.61242;5.15603;9.38664;5.57905;43.7207;647.325;21.0094;16.4384;16.5409;28.8348;14.5037;33.9537;1.08987;218.561;756.314814814815;0.33434007805816
373;Bßrdudvarnok;373;10.4428;107.312;2.34591;4.67574;7.08757;5.31237;37.0927;474.786;0;9.09091;0;0;0;2.50627;0.835422;10.8605;1274.02298850575;0.123273663099092
2744;Barlahida;2744;0;0;0;0;5.14166;5.47063;46.1988;549.608;35.0877;8.69565;0;0;0;0;0;0;1480.59405560882;-0.517698624003549
2004;Bßrna;2004;8.82353;98.7374;2.17742;4.59246;7.02287;4.72845;37.6114;456.488;27.5401;0;24.5098;7.14182;0;12.4777;0.891266;37.4332;1279.99774774775;1.03194120872288
1577;Barnag;1577;8.125;114.846;2.09495;4.74359;5.07517;4.97072;30;530.869;11.875;6.66667;26.875;1.06977;18.75;0;0;0;1189.6582278481;0.378537318680804
862;Bßrsonyos;862;20.8531;166.733;3.0375;5.11639;6.73815;4.78866;40.4028;568.988;0;4.42804;0;0;14.218;2.36967;0;11.8483;1213.69668246446;0.759627575799175
1549;Basal;1549;0;0;0;0;5.33754;5.42724;40.3846;419.308;34.1346;6.66667;0;0;0;0;0;0;1769.5625;0.227938840486444
884;Bask¡;884;0;0;0;0;5.2832;5.44687;37.5635;424.284;0;0;0;0;0;0;0;0;1408.28739002933;0.219908897543395
1171;Bßta;1171;21.355;142.358;3.06129;4.95834;7.52023;5.23437;32.6287;388.827;25.2575;7.0529;8.83469;15.0613;2.16802;20.5962;0.542005;73.7127;1038.28571428571;-0.435089761904813
2890;Bßtaapßti;2890;19.5067;162.195;2.97076;5.0888;6.10032;5.15121;41.0314;510.789;25.7848;23.5294;0;0;15.6951;6.72646;2.24215;0;1129.51351351351;0.158739847706748
886;BßtaszÚk;886;30.3801;173.389;3.41379;5.15554;8.83054;5.11853;42.1637;590.009;27.7485;9.98914;9.32749;19.627;21.4912;8.47953;0.292398;106.579;1191.66943521595;0.484900570587839
3233;BatÚ;3233;21.0035;163.522;3.04469;5.09695;6.75344;5.20461;40.8401;582.309;21.4702;3.24324;0;0;0;0;0;0;1244.87431693989;0.533867608447971
365;Bßtmonostor;365;17.9882;163.135;2.88971;5.09458;7.43248;5.27331;39.1124;449.751;21.8343;2.34604;6.15385;37.8077;10.6509;8.28402;0.591716;19.5266;1399.32766990291;0.254030779543184
3353;Bßtonyterenye;3353;22.1929;119.827;3.09977;4.78605;9.5481;4.56529;39.5848;592.914;0;9.79873;12.2129;17.8762;7.70438;12.698;0.428021;94.7353;1425.82571428571;-0.262242664461338
2402;Bßtor;2402;9.55711;137.756;2.25729;4.92548;6.06146;4.88371;35.4312;476.492;0;6.61157;0;0;0;0;0;0;1149.89409984871;-0.249198637812433
299;Bßtorliget;299;12.202;125.402;2.5016;4.83153;6.56948;5.62174;34.3619;388.77;0;0;14.1655;5.59406;0;14.0252;1.40252;42.0757;1497.83078032078;-0.363566494174623
1810;Battonya;1810;21.572;157.911;3.0714;5.06203;8.75195;5.53536;37.0868;467.774;0;3.31754;16.5428;18.9656;0;17.555;0.790764;92.9938;1344.83552631579;-1.02930018624587
1196;Bßtya;1196;18.9493;151.749;2.94176;5.02223;7.70841;4.90764;35.7881;421.094;16.9735;1.60321;2.6044;25.4655;0;5.83745;0.449035;42.6583;1131.4;-0.861861644972822
2486;Batyk;2486;23.2877;158.186;3.14792;5.06377;6.08222;5.42649;38.3562;460.831;23.7443;5.60748;0;0;11.4155;2.28311;2.28311;9.13242;1261.29424307036;-0.355806547368386
1869;Bßzakerettye;1869;23.9356;147.793;3.17537;4.99581;6.76734;5.49975;41.0817;727.465;33.2566;13.125;34.5224;16.2567;34.5224;34.5224;1.15075;109.321;1176.63237139272;0.135150063456923
742;Bazsi;742;13.6471;132.034;2.61352;4.88306;6.05209;5.35205;41.4118;452.626;0;0;11.2941;7.27083;101.176;0;0;0;1201.45238095238;0.645684412780029
2290;BÚb;2290;19.4444;183.286;2.96756;5.21105;5.52943;5.01854;42.8571;652.056;7.53968;0;32.5397;1.79268;31.746;0;0;0;1770.77591036415;-0.504508416163891
2314;Becsehely;2314;20.1681;151.654;3.0041;5.0216;7.72356;5.44281;44.8916;590.106;17.6471;9.59693;6.36886;6.38194;7.5188;11.9416;0.442282;56.6121;1092.98863636364;0.111185428560395
1201;Becske;1201;6.48148;96.6905;1.86895;4.57151;6.47389;4.30542;34.8765;412.764;0;3.68098;31.3272;30.2118;6.17284;9.25926;1.54321;43.2099;1521.46296296296;-0.058905867511515
2704;Becskehßza;2704;0;0;0;0;3.82864;5.50065;21.7391;838.696;0;0;0;0;0;0;0;0;1314.51133004926;-0.280186937533999
1836;Becsv÷lgye;1836;24.4755;194.848;3.19767;5.27222;6.7546;5.48811;41.3753;542.409;14.8019;4.97512;0;0;37.296;20.979;1.1655;67.5991;1183.5;-0.433202133865526
2071;BedegkÚr;2071;0;0;0;0;6.19032;5.01183;28.0738;291.514;0;3.50877;5.12295;06.ápr;8.19672;18.4426;2.04918;36.8852;3858;0.803065473260031
3344;Bed§;3344;25.7143;193.153;3.24705;5.26348;5.63479;5.683;40;479.396;0;7.59494;11.4286;25.1563;107.143;32.1429;3.57143;85.7143;1310.94929577465;-0.188366950547686
1038;Bejcgyertyßnos;1038;13.aug;180.797;2.62467;5.19738;6.21461;5.35894;febr.48;662.454;0;0;0;0;22;0;0;0;1038.38686131387;-0.590004291799569
2705;BÚkßs;2705;30.0493;115.902;3.40284;4.75274;5.31321;5.15398;48.2759;637.079;5.91133;0;8.867;20.1111;24.6305;0;0;0;1198.49107142857;0.475211255755921
692;Bekecs;692;22.9602;131.767;3.13376;4.88103;7.87664;5.31572;44.7438;629.278;6.26186;11.6041;0;0;0;11.7647;0.379507;64.8956;1374.38589211618;0.634130824357147
976;BÚkÚs;976;25.3863;138.985;3.23421;4.93437;9.96918;5.62618;40.0272;549.132;16.7431;2.7033;16.2187;11.2561;7.77226;13.859;0.468209;93.5481;1319.66326530612;-0.406128490695668
1520;BÚkÚscsaba;1520;38.2586;145.014;3.64437;4.97683;11.0633;5.59017;46.6349;787.869;29.0341;13.1556;12.5574;20.1275;10.3783;32.0285;0.642764;182.137;1406.40118744699;-0.168529444575887
2618;BÚkÚssßmson;2618;18.4985;124.341;2.91769;4.82303;7.85709;5.31655;42.144;542.764;0;0;7.81734;10.8366;30.1858;16.6409;0.386997;95.5882;1371.89776582056;1.10443401951985
268;BÚkÚsszentandrßs;268;26.9612;156.905;3.2944;5.05564;8.27868;5.10879;43.9706;593.976;18.3295;0;8.27621;20.5031;26.1488;4.31582;0.253872;41.8888;1689.44199415067;-0.425007955717835
440;Bek÷lce;440;7.37265;108.636;1.99778;4.68801;6.61473;4.91523;34.0483;474.603;7.7748;4.29185;0;0;0;1.34048;1.34048;0;1287.88062442608;0.282836719289506
3326;BÚlapßtfalva;3326;20.1129;158.645;3.00136;5.06667;8.12148;5.05114;38.0867;539.525;19.8158;13.1844;13.4878;31.1916;5.05051;8.02139;0.297089;88.5324;1350.84930715935;0.0768367847146464
691;BÚlavßr;691;10.4167;117.444;2.34341;4.76597;6.06843;5.52402;37.037;379.692;28.9352;0;0;0;9.25926;0;0;0;1393.91338582677;-0.0051699743497
2866;Belecska;2866;0;0;0;0;6.04501;5.06884;29.6209;319.197;10.1896;4.87805;0;0;0;0;0;0;1416.56942277691;-0.04484566329311
1058;Beled;1058;33.4155;189.966;3.50902;5.24685;7.95156;5.19728;52.9225;714.231;25.9859;13.1068;7.8169;12.6351;8.09859;10.9155;0.352113;80.9859;1025.16875;-0.628162833380076
1712;Beleg;1712;11.6244;83.8974;2.45311;4.4296;6.50877;5.4025;27.8689;328.684;0;5.55556;0;0;0;5.96125;1.49031;34.2772;1077.608;0.629318182558835
916;Belezna;916;10.0484;128.627;2.30742;4.85691;6.71659;5.58105;41.2833;514.68;19.1283;6.13497;0;0;7.26392;0;0;0;1349.57751164338;-0.80495983837224
1939;BÚlmegyer;1939;13.234;143.358;2.58279;4.96534;7.03966;5.68191;35.8457;415.019;0;0;0;0;0;12.2699;0.876424;47.3269;1179.39572192513;0.208636951432379
846;Beloiannisz;846;28.1174;127.255;3.33639;4.84619;7.11233;3.8906;37.1638;515.833;0;2;1.62999;07.jan;15.4849;13.0399;0.814996;67.6447;1246.70381231672;-0.78965021680821
2095;Bels§sßrd;2095;0;0;0;0;4.7362;5.54232;50.8772;691.351;27.193;0;0;0;8.77193;0;0;0;1157.79217603912;-0.354904693896669
1900;Belvßrdgyula;1900;15.0342;146.288;2.71033;4.98558;6.0845;5.34229;41.6856;471.897;0;11.1111;0;0;0;0;0;0;1387.99780701754;1.16630318099196
2544;Benk;2544;0;0;0;0;6.14419;5.72192;27.6824;368.146;0;0;0;0;0;0;0;0;1358.86206896552;-0.501218928879048
2509;BÚnye;2509;23.0831;119.552;3.1391;4.78376;7.12206;4.00897;43.9871;643.492;27.6029;0;5.24617;6.61538;0;11.2994;0.807103;83.1316;1132.03825136612;-0.897596293662943
3291;BÚr;3291;0;0;0;0;6.04025;4.33415;33.5714;434.819;0;13.2075;0;0;0;0;0;0;1329.89147286822;0.618494254923568
3212;BÚrbaltavßr;3212;12.4126;115.423;2.51871;4.7486;6.34914;5.35314;34.6154;378.547;0;9.7561;0;0;20.979;0;0;0;1462.9119266055;-0.186840527904147
238;Bercel;238;12.4202;134.767;2.51933;4.90355;7.61923;4.24907;43.0535;639.58;22.9259;9.9115;14.0403;3.42657;3.92734;12.7639;0.490918;31.9097;1295.20567375887;0.130828859937626
2824;Beregdar¡c;2824;14.3678;173.696;2.66499;5.15731;6.76849;5.71439;26.8966;351.38;0;0;0;0;0;12.6437;1.14943;39.0805;1093.58080808081;0.465827895911927
2067;Beregsurßny;2067;17.0569;114.275;2.83655;4.7386;6.39359;5.70615;32.4415;423.911;0;15.5844;0;0;25.0836;16.7224;1.67224;20.0669;1485.54618015964;-0.36111043983927
1846;Berekb÷sz÷rmÚny;1846;5.03856;136.51;1.61712;4.9164;7.57302;5.698;26.0668;293.61;0;5.6701;24.8329;4.36646;14.3959;8.22622;0.514139;53.9846;1306.41452991453;-0.681513435667115
3400;BerekfØrd§;3400;22.5201;150.294;3.11441;5.01259;7.02019;5.18705;40.9294;588.798;16.5326;14.321;3.93208;14.1136;26.8097;20.5541;0.893655;117.069;1306.69587628866;-0.900027558009559
3192;Beremend;3192;35.412;185.264;3.56705;5.22178;7.89878;5.45588;42.2049;637.143;28.3593;17.2712;19.4506;42.3721;10.3935;11.1359;0.371195;71.6407;1126.37475345168;0.0064190348103555
3429;Berente;3429;15.3774;102.454;2.7329;4.62941;6.96602;5.29652;36.6038;543.607;28.1132;15.7895;0;0;21.6981;10.3774;0.943396;120.755;1438.56986899563;0.203186105844154
2967;Beret;2967;0;0;0;0;5.67332;5.33393;10.9966;115.062;0;4.87805;0;0;0;0;0;0;1509.64116094987;0.17604570814787
1278;Beretty¡ÿjfalu;1278;34.6237;169.137;3.54454;5.13071;9.6651;5.60764;45.0628;657.107;13.8469;20.4814;17.4768;11.9869;9.58243;33.4433;0.761518;257.964;1485.11082474227;-0.395304511952933
3312;Berhida;3312;23.8329;122.008;3.17107;4.80408;8.71686;4.71582;40.7371;591.619;0;5.70377;6.42097;12.6811;5.89681;7.04341;0.3276;50.4505;1046.34375;-0.014336759931212
